Latitude,Longitude,MAT,MAP,LC_IGBP,FLUXCOM_GPP,FLUXCOM_GPP_filter
36.25,33.25,15.85,689.08,10,1.7258,1.7258
69.75,76.25,-10.31,351.66,7,0.44892,0.44892
-69.75,76.25,-14.66,147.07,15,NaN,NaN
72.25,84.25,-11.31,321.29,7,0.30498,0.30498
-72.25,84.25,-32.88,235.16,15,NaN,NaN
23.75,96.25,25.33,1607.3,12,4.5199,4.5199
5.25,119.25,27.47,2395.8,8,7.7859,7.7859
-11.75,-64.75,26.77,1624.5,2,6.4997,6.4997
-4.75,-41.75,26.76,1241.3,9,3.9564,3.9564
4.75,41.75,28.49,268.82,10,0.58964,0.58964
-84.25,-72.25,-29.21,77.5,15,NaN,NaN
81.25,-41.75,-24.55,136.66,15,NaN,NaN
-81.25,41.75,-55.81,27.96,15,NaN,NaN
77.25,-105.25,-17.89,108.38,17,NaN,NaN
-77.25,-105.25,-24.85,432.3,15,NaN,NaN
77.25,105.25,-14.71,163.39,10,0.31492,0.31492
-77.25,105.25,-54.57,54.02,15,NaN,NaN
24.75,83.25,24.73,991.76,10,2.36,2.36
45.75,5.75,10.79,1140.2,9,3.8111,3.8111
-23.75,-61.25,23.38,718.63,9,4.6515,4.6515
29.75,-100.75,19.13,526.56,10,0.62633,0.62633
29.75,100.75,0.33,794.67,10,1.6684,1.6684
54.25,23.25,6.38,587.18,12,2.3886,2.3886
44.75,-122.25,6.38,1904.8,1,4.5401,4.5401
-86.25,-36.75,-41.77,53.21,15,NaN,NaN
-86.25,36.75,-50.63,13.67,15,NaN,NaN
44.75,122.25,5.79,398.06,10,0.99313,0.99313
-6.75,140.25,26.87,3292.1,2,7.0072,7.0072
73.25,-26.75,-18.27,290.41,15,NaN,NaN
-73.25,26.75,-35.43,306.32,15,NaN,NaN
-88.75,-87.25,-47.85,9.91,15,NaN,NaN
-87.75,-27.75,-46.13,18.07,15,NaN,NaN
53.75,33.25,5.4,604.4,14,2.4299,2.4299
-76.25,-83.75,-22.82,199.88,15,NaN,NaN
-76.25,83.75,-47.31,61.92,15,NaN,NaN
51.25,-79.25,-0.58,631.1,9,1.8066,1.8066
51.25,79.25,2.13,272.83,10,0.6307,0.6307
66.75,-88.25,-14.34,240.08,10,0.16011,0.16011
66.75,88.25,-7.22,508.51,8,1.2253,1.2253
50.75,-73.75,-0.23,828.91,17,1.7717,NaN
-50.75,-73.75,7.03,1729.4,15,0.9532,NaN
50.75,73.75,2.56,311.15,10,0.74705,0.74705
69.75,-122.25,-10.78,167.5,17,0.35967,NaN
69.75,122.25,-13.61,312.53,7,0.57515,0.57515
-69.75,122.25,-34.16,554.21,15,NaN,NaN
-76.25,-7.25,-32.27,410.39,15,NaN,NaN
-76.25,7.25,-31.74,333.72,15,NaN,NaN
34.25,-105.25,12.48,359.41,10,0.4426,0.4426
34.25,105.25,9.25,600.27,12,1.819,1.819
67.75,165.75,-14.08,209.83,7,0.59129,0.59129
66.25,-108.75,-10.55,248.55,7,0.32221,0.32221
66.25,108.75,-14.26,283.9,7,0.43514,0.43514
-8.25,-41.75,26.25,628.95,9,2.6997,2.6997
-84.25,72.25,-54.01,16.88,15,NaN,NaN
62.25,-152.75,-6.59,389.77,10,0.6828,0.6828
62.25,152.75,-12.02,379.57,9,0.87617,0.87617
-77.25,-100.75,-25.44,418.3,15,NaN,NaN
-77.25,100.75,-53.44,50.87,15,NaN,NaN
50.75,12.25,7.98,652.13,12,2.9277,2.9277
76.25,-68.75,-12.09,124.58,15,NaN,NaN
-76.25,-68.75,-20.59,349.95,15,NaN,NaN
-76.25,68.75,-39.99,62.42,15,NaN,NaN
27.75,-9.25,21.64,66.76,16,NaN,NaN
27.75,9.25,22.03,24.92,16,NaN,NaN
46.25,-76.25,3.91,907.37,5,3.0074,3.0074
46.25,76.25,6.83,136.25,10,0.37254,0.37254
65.75,-97.75,-12.65,217.52,10,0.29486,0.29486
65.75,97.75,-11.87,385.53,7,0.62515,0.62515
59.25,6.75,1.44,2056.8,10,0.5864,0.5864
-85.75,-69.25,-36.34,38.28,15,NaN,NaN
-85.75,69.25,-52.32,14.41,15,NaN,NaN
75.25,-80.75,-20.58,225.35,15,NaN,NaN
-75.25,-80.75,-24.06,264.6,15,NaN,NaN
-75.25,80.75,-42.16,76.25,15,NaN,NaN
-87.75,27.75,-48.81,10.26,15,NaN,NaN
-88.75,87.25,-50.13,9,15,NaN,NaN
-70.75,162.25,-19.46,503.29,17,NaN,NaN
47.75,42.25,9.42,444.95,17,1.235,NaN
6.75,30.25,27.34,897.06,9,3.7462,3.7462
-6.75,30.25,26.33,1016.2,17,4.2496,NaN
63.25,88.25,-4.98,542.96,8,1.6891,1.6891
66.25,57.25,-2.87,497.97,9,1.159,1.159
6.75,22.75,24.43,1471.7,5,5.2134,5.2134
-6.75,22.75,24.55,1579.8,9,5.6647,5.6647
39.75,-8.25,16.26,1055.8,1,3.6009,3.6009
62.25,31.25,1.94,658.88,8,2.1471,2.1471
-80.25,-136.25,-23.24,143.25,15,NaN,NaN
-80.25,136.25,-40.28,90.23,15,NaN,NaN
51.75,-1.25,9.93,644.37,9,2.8973,2.8973
-8.25,111.25,27.94,2164.4,9,5.2935,5.2935
65.25,-122.75,-5.77,279.43,9,0.85384,0.85384
65.25,122.75,-10.72,297.11,9,0.63649,0.63649
38.75,53.75,16.3,144.78,17,NaN,NaN
53.75,50.25,4.79,500.53,12,1.4459,1.4459
47.25,-1.25,11.41,764.32,12,2.708,2.708
8.25,41.75,24.45,896.85,10,1.1625,1.1625
0.75,19.25,24.45,1716.7,2,6.7544,6.7544
-0.75,19.25,24.3,1961,2,6.6133,6.6133
62.25,34.75,2.77,629.24,17,2.5686,NaN
57.25,78.25,-0.44,496.95,11,1.9787,1.9787
32.25,40.75,20.16,104.12,16,NaN,NaN
55.75,77.75,-0.04,390.83,9,1.8485,1.8485
70.25,123.75,-13.78,314.55,7,0.37067,0.37067
-70.25,123.75,-37.54,567.65,15,NaN,NaN
11.25,78.25,28.02,872.14,12,3.444,3.444
43.25,-2.25,13.09,1379.7,8,4.4408,4.4408
43.25,2.25,13.5,651.7,9,3.2754,3.2754
-17.25,-45.25,22.83,1095.7,10,2.6428,2.6428
17.25,45.25,26.65,225.79,16,NaN,NaN
-17.25,45.25,25.22,1458.4,10,2.1954,2.1954
53.75,37.75,4.94,553.03,12,1.4862,1.4862
-32.75,-65.75,13.79,647,7,1.2943,1.2943
32.75,65.75,13.25,244.85,7,0.84016,0.84016
-86.75,-80.75,-41.71,20.4,15,NaN,NaN
7.75,-74.75,28.43,2662.8,9,6.4778,6.4778
-7.75,-74.75,26.23,1583.3,2,7.2586,7.2586
51.25,-103.75,1.56,456.5,12,1.6262,1.6262
51.25,103.75,-3.97,820.58,9,1.5047,1.5047
0.25,-74.75,26.56,2622.9,2,6.4509,6.4509
-0.25,-74.75,26.09,2608,2,6.3634,6.3634
-78.75,-3.75,-33.02,329.72,15,NaN,NaN
-78.75,3.75,-41.75,203.87,15,NaN,NaN
26.25,26.25,21.22,6.79,16,NaN,NaN
-26.25,26.25,16.86,573.03,12,1.503,1.503
-82.75,-50.25,-28.75,207.7,15,NaN,NaN
-11.25,-49.25,25.74,1607.7,9,3.915,3.915
11.25,49.25,29.79,48.11,16,0.3178,NaN
-82.75,50.25,-54.94,22.27,15,NaN,NaN
56.25,33.75,4.23,644.98,8,2.4786,2.4786
60.25,-133.25,-4.43,332.92,1,1.4759,1.4759
60.25,133.25,-9.79,294.26,8,1.544,1.544
-20.75,142.25,25.28,459.59,10,0.87545,0.87545
-28.25,-69.25,-1.17,96.21,16,NaN,NaN
28.25,69.25,27.08,207.95,10,2.4921,2.4921
-14.75,-40.75,21.55,680.22,10,3.0227,3.0227
-14.75,40.75,25.09,830.06,10,3.4449,3.4449
63.75,-114.75,-6.2,274.65,9,0.77959,0.77959
8.25,14.25,26.92,1274.5,9,3.7062,3.7062
-8.25,14.25,24.72,1042.5,2,6.0157,6.0157
-86.75,80.75,-50.88,13.38,15,NaN,NaN
39.25,76.25,11.53,82.87,12,2.1962,2.1962
58.75,-117.25,-1.29,411.19,5,2.1693,2.1693
58.75,117.25,-4.32,309.47,8,1.5102,1.5102
-29.25,147.75,20.32,462.36,10,0.9713,0.9713
-5.75,-50.75,23.96,1886.9,2,6.9065,6.9065
30.25,16.25,20.57,129.69,16,NaN,NaN
-1.25,132.25,25.99,3112.3,2,7.1709,7.1709
9.75,34.75,21.46,1424.8,9,3.7241,3.7241
-9.75,34.75,14.76,1293.5,9,3.1929,3.1929
69.25,114.75,-13.11,253.76,7,0.67754,0.67754
-69.25,114.75,-26.42,458.46,15,NaN,NaN
67.25,-94.25,-15.23,160.76,10,0.17394,0.17394
67.25,94.25,-12.33,467.95,7,0.4728,0.4728
-67.25,94.25,-19.55,558.34,15,NaN,NaN
-80.25,-2.75,-34.82,248.19,15,NaN,NaN
-80.25,2.75,-41.22,152.39,15,NaN,NaN
56.25,9.25,7.35,698.86,1,2.4869,2.4869
-73.75,147.25,-34.11,395.06,15,NaN,NaN
63.75,114.75,-9.82,297.08,9,1.1023,1.1023
0.75,117.25,27.03,1945.6,2,7.044,7.044
-0.75,117.25,27.64,1655.4,9,6.1737,6.1737
33.25,49.25,5.95,374.6,10,0.96352,0.96352
-33.75,19.25,13.57,639.29,10,1.5711,1.5711
-8.25,137.75,27.21,2060.1,11,6.5023,6.5023
62.75,51.75,-0.33,594.75,5,2.1789,2.1789
62.75,-122.75,-5.31,351.71,8,1.2494,1.2494
62.75,122.75,-9.94,278.35,9,1.1929,1.1929
-26.25,122.25,21.73,246.65,7,0.29811,0.29811
-85.75,-133.25,-31.52,44.43,15,NaN,NaN
-71.75,-63.75,-24.07,514.71,15,NaN,NaN
-71.75,63.75,-23.89,345.28,15,NaN,NaN
-85.75,133.25,-48.32,40.93,15,NaN,NaN
13.75,25.25,25.99,217.33,10,0.30081,0.30081
-13.75,25.25,20.25,1104.7,8,3.9015,3.9015
56.25,-160.25,4.16,1918.5,10,1.181,1.181
56.25,160.25,-2.2,585.46,4,1.7574,1.7574
57.25,45.75,3.41,595.21,5,2.6768,2.6768
-2.75,105.75,27.25,2507.1,2,7.7748,7.7748
-84.25,-76.25,-30.39,75.82,15,NaN,NaN
-4.75,-51.75,25.68,1708.3,2,6.8096,6.8096
19.75,21.75,26.93,64.7,16,NaN,NaN
-19.75,21.75,22.92,450.35,7,1.8032,1.8032
42.25,-88.75,8.97,898.02,12,2.2734,2.2734
42.25,88.75,6.42,55.35,16,NaN,NaN
31.25,-112.75,23.04,200.68,7,0.70881,0.70881
31.25,112.75,16.01,968.97,12,3.5797,3.5797
42.25,-92.25,8.65,883.8,12,2.2598,2.2598
42.25,92.25,10.85,47.1,16,NaN,NaN
-71.25,167.75,-20.55,383.81,15,NaN,NaN
82.25,-48.75,-18.44,139.43,17,NaN,NaN
-82.25,-48.75,-22.64,229.01,15,NaN,NaN
58.25,43.75,2.88,605.5,5,2.5261,2.5261
-82.25,-99.25,-31.22,97.05,15,NaN,NaN
-82.25,99.25,-53.6,23.58,15,NaN,NaN
64.25,-119.75,-6.63,278.14,9,0.71239,0.71239
64.25,119.75,-9.49,271.92,8,1.2883,1.2883
56.75,-121.75,1.59,555.97,1,2.3031,2.3031
21.25,21.25,25.46,25.94,16,NaN,NaN
-21.25,21.25,21.46,419.18,7,1.4256,1.4256
56.75,121.75,-7.31,408.63,9,1.445,1.445
-84.25,76.25,-53.93,16.49,15,NaN,NaN
50.75,15.25,6.59,920.56,1,2.8978,2.8978
-17.25,-40.25,23.93,1077.4,10,3.7817,3.7817
72.75,-49.25,-20.06,224.47,15,NaN,NaN
-72.75,49.25,-38.15,628.47,15,NaN,NaN
-4.25,-42.75,27.49,1659.7,8,5.5354,5.5354
4.25,42.75,29.26,308.85,7,0.90078,0.90078
-25.25,-54.25,20.69,1684.5,12,4.8405,4.8405
-13.75,-69.25,17.88,1603,2,6.4297,6.4297
-88.75,-149.75,-49.36,13.78,15,NaN,NaN
68.75,-137.25,-10.03,221.34,7,0.72475,0.72475
68.75,137.25,-15.96,200.8,7,0.61568,0.61568
63.25,168.25,-6.85,386.51,7,0.68756,0.68756
0.75,-51.25,26.92,2310.4,9,5.3346,5.3346
-0.75,-51.25,27.35,2486.1,2,7.4714,7.4714
69.25,-30.75,-15.39,646.85,15,NaN,NaN
69.25,30.75,-1.01,439.25,9,0.72905,0.72905
65.75,89.75,-8.31,521.21,9,1.0083,1.0083
25.25,-104.25,18.85,345.85,7,1.08,1.08
48.25,-69.75,2.44,949.97,5,2.9585,2.9585
-48.25,-69.75,6.11,177.64,7,0.61345,0.61345
19.25,-96.25,25.09,1437.3,9,4.4104,4.4104
19.25,96.25,26.72,1560.3,12,4.7929,4.7929
68.25,86.25,-8.37,480.37,9,0.87577,0.87577
-68.25,86.25,-21.79,492.05,15,NaN,NaN
-85.25,-144.25,-25.16,78.29,15,NaN,NaN
80.25,-50.75,-29.6,119.88,15,NaN,NaN
-80.25,-50.75,-22.31,246.25,15,NaN,NaN
-80.25,50.75,-56.97,30.71,15,NaN,NaN
-85.25,144.25,-46.16,72.02,15,NaN,NaN
52.75,-70.25,-4.58,764.43,9,0.96111,0.96111
-52.75,-70.25,6.29,318.65,10,1.1692,1.1692
52.75,70.25,1.59,278.32,12,1.2889,1.2889
29.75,-99.75,19.1,645.44,9,2.2127,2.2127
39.75,36.75,9.49,439.96,12,1.2529,1.2529
29.75,99.75,2.29,633.69,10,1.0269,1.0269
26.25,94.75,13.07,2537.5,2,5.7393,5.7393
-1.25,-80.25,24.95,1206.4,9,4.6483,4.6483
68.75,169.25,-11.39,212.37,17,0.50809,NaN
21.75,-71.75,27.04,569.79,10,3.659,3.659
21.75,71.75,27.07,599.13,12,1.9757,1.9757
40.75,-109.75,-0.11,252.11,10,1.1645,1.1645
48.25,69.75,4.57,200.64,10,0.58768,0.58768
25.25,104.25,14.67,1155.1,9,3.1841,3.1841
54.75,-123.75,1.6,569.64,8,2.0657,2.0657
54.75,123.75,-5.64,524.9,8,1.6492,1.6492
49.75,32.25,7.79,528.81,12,1.895,1.895
29.25,-6.25,18.88,118.72,16,NaN,NaN
29.25,6.25,22.3,28.99,16,NaN,NaN
1.25,18.25,24.98,1680.1,2,6.5911,6.5911
-1.25,18.25,25.06,1801.4,2,6.5328,6.5328
-72.75,-12.75,-17.22,468.48,15,NaN,NaN
-72.75,12.75,-28.49,360.17,15,NaN,NaN
1.25,113.75,23.62,3839.5,2,7.0892,7.0892
-1.25,113.75,27.09,3342.4,2,7.064,7.064
10.25,17.25,27.98,877.23,10,2.838,2.838
-10.25,17.25,21.21,1268.3,9,4.3797,4.3797
-81.75,-10.75,-33.09,258.68,15,NaN,NaN
-81.75,10.75,-46.34,67.72,15,NaN,NaN
65.25,-111.25,-11.08,261.6,7,0.41336,0.41336
65.25,111.25,-12.16,306,7,0.683,0.683
65.25,31.75,0.7,556.49,9,1.6302,1.6302
55.25,24.75,6.65,656.37,12,2.3379,2.3379
29.25,52.25,11.7,266.13,7,0.84498,0.84498
26.75,64.75,20.26,113.46,16,NaN,NaN
50.75,25.75,7.44,576.24,5,2.3547,2.3547
66.25,17.75,-0.56,510.63,8,1.1473,1.1473
31.25,73.75,24.49,393.92,12,3.2486,3.2486
58.75,85.75,-1.12,453.74,11,1.9436,1.9436
0.25,-75.75,26.18,2831.2,2,6.4506,6.4506
-0.25,-75.75,25.76,2587.3,2,6.5519,6.5519
-17.25,-59.25,26.45,1031.9,4,5.5448,5.5448
-89.25,-150.25,-49.12,10.04,15,NaN,NaN
-89.25,150.25,-49.83,9.96,15,NaN,NaN
-74.25,16.75,-33.05,319.33,15,NaN,NaN
-76.25,-70.25,-23.88,332.21,15,NaN,NaN
-76.25,70.25,-40.17,59.1,15,NaN,NaN
60.75,-69.75,-7.03,372.67,10,0.23057,0.23057
73.75,-41.75,-27.44,214.77,15,NaN,NaN
-73.75,41.75,-41,368.74,15,NaN,NaN
60.75,69.75,-1.18,529.87,5,1.8849,1.8849
-76.75,-107.25,-23.71,497.18,15,NaN,NaN
-76.75,107.25,-53.94,56.34,15,NaN,NaN
60.75,-125.25,-5.55,388.48,8,1.1026,1.1026
60.75,125.25,-9.9,290.08,8,1.6345,1.6345
19.25,35.75,26.8,93.17,16,NaN,NaN
50.75,-1.75,10.27,795.16,9,3.047,3.047
50.75,1.75,10.53,715.23,12,3.321,3.321
31.75,-102.75,17.66,315.81,10,0.49375,0.49375
63.25,89.25,-5.14,527.28,8,1.5442,1.5442
31.75,102.75,3.51,810.68,10,1.8995,1.8995
37.25,44.75,2.65,520.81,10,1.4145,1.4145
50.75,-87.25,-0.3,710.19,8,1.9256,1.9256
50.75,87.25,-2.79,439.87,5,1.6881,1.6881
-89.25,-68.75,-48.08,8.49,15,NaN,NaN
-89.25,68.75,-49.84,7.44,15,NaN,NaN
56.75,33.25,3.94,646.39,5,2.6059,2.6059
55.75,-63.75,-6.31,639.97,7,0.60171,0.60171
55.75,63.75,2.01,394.58,9,1.7091,1.7091
69.25,95.25,-15.78,363.33,10,0.22992,0.22992
-69.25,95.25,-35.98,546.86,15,NaN,NaN
-5.75,141.25,26.21,5549.1,2,6.8601,6.8601
66.75,60.75,-4.9,473.54,9,1.011,1.011
-21.75,120.25,25.69,360.55,7,0.42208,0.42208
2.25,-51.25,26.17,3349.8,2,6.6433,6.6433
-2.25,-51.25,27.02,2563.7,2,7.0161,7.0161
80.75,-62.25,-19.92,109.61,16,NaN,NaN
-80.75,62.25,-56.84,27.3,15,NaN,NaN
48.25,-119.75,10.79,294.43,10,1.3828,1.3828
48.25,119.75,-1.87,354.03,10,1.457,1.457
36.25,42.75,18.79,439.6,12,1.2116,1.2116
69.25,98.75,-14.99,293.37,7,0.32511,0.32511
-69.25,98.75,-32.84,537.83,15,NaN,NaN
-23.25,145.25,23.33,458.61,10,0.73752,0.73752
64.75,-134.25,-7.34,404.52,10,0.3953,0.3953
64.75,134.25,-16.3,260.03,7,0.38064,0.38064
42.75,129.25,5.38,538.04,12,2.2878,2.2878
-15.75,-72.25,14.34,149.79,7,0.59527,0.59527
67.75,-98.25,-14.94,120.09,17,0.20606,NaN
67.75,98.25,-14.73,320.77,7,0.37783,0.37783
-67.75,98.25,-24.19,561.98,15,NaN,NaN
-36.25,141.75,15.02,388.91,12,1.3378,1.3378
0.75,35.25,17.35,1178.9,10,3.6138,3.6138
-0.75,35.25,17.48,1831.6,14,5.0962,5.0962
-22.75,-57.25,23.64,1320.6,9,4.8961,4.8961
22.75,57.25,28.33,166.32,16,NaN,NaN
26.75,88.75,23.51,3207.3,9,4.1691,4.1691
59.25,-116.75,-2.23,394.76,8,1.8044,1.8044
59.25,116.75,-8.18,310.72,9,1.1036,1.1036
48.25,135.75,2.06,662.32,9,1.9805,1.9805
38.25,-97.25,12.89,772.29,12,1.753,1.753
38.25,97.25,-4.96,211.07,10,0.31339,0.31339
-23.25,-67.75,1.78,69.52,16,0.45538,NaN
38.75,-102.75,10.31,340.89,10,0.4819,0.4819
38.75,102.75,8.27,153.79,16,0.93744,NaN
9.25,18.25,28.02,971.36,10,3.0603,3.0603
-9.25,18.25,22.52,1441.7,9,4.8186,4.8186
3.25,-66.75,26.71,3714.6,2,6.5829,6.5829
-3.25,-66.75,25.71,2835.4,2,6.6487,6.6487
67.75,-132.75,-9.67,256.67,9,0.6862,0.6862
4.25,-71.75,26.89,2257.4,9,2.0884,2.0884
-4.25,-71.75,26.04,3004.5,2,6.7241,6.7241
67.75,132.75,-15.03,189.26,7,0.81452,0.81452
-67.75,132.75,-25.95,629.2,15,NaN,NaN
35.25,-96.75,16.17,976.32,10,2.1735,2.1735
35.25,96.75,-5.22,240.97,10,0.54281,0.54281
71.75,-50.75,-13.78,221.25,15,NaN,NaN
-71.75,50.75,-36.09,741.84,15,NaN,NaN
1.25,-50.75,26.79,2356.7,9,4.9117,4.9117
-1.25,-50.75,27.09,2445.1,2,7.3999,7.3999
77.25,-22.75,-13.46,150.68,15,NaN,NaN
-77.25,-22.75,-27.96,372.41,15,NaN,NaN
-77.25,22.75,-48.44,102.93,15,NaN,NaN
59.75,67.25,0.12,398.71,9,1.684,1.684
81.25,-47.75,-23.01,130.88,15,NaN,NaN
-81.25,47.75,-56.41,27.11,15,NaN,NaN
66.25,-149.75,-3.89,305.08,9,1.1363,1.1363
52.25,-0.75,9.63,626.97,12,2.8784,2.8784
52.25,0.75,9.66,578,12,2.7353,2.7353
66.25,149.75,-11.95,257.83,9,0.85263,0.85263
-83.25,-104.25,-31.15,54.34,15,NaN,NaN
18.75,81.75,24.73,1466.2,5,3.1316,3.1316
-83.25,104.25,-52.44,24.2,15,NaN,NaN
80.75,-47.75,-24.84,126.96,15,NaN,NaN
-80.75,47.75,-56.85,29.01,15,NaN,NaN
13.25,23.25,25.08,562.35,10,0.86557,0.86557
-13.25,23.25,21.3,1053.8,5,4.5477,4.5477
-87.75,-148.25,-46.89,24.56,15,NaN,NaN
40.75,109.75,3.75,318.85,10,0.88934,0.88934
63.75,164.25,-11.28,324.45,7,0.4975,0.4975
-5.25,-49.25,27.89,1856,9,4.6894,4.6894
-88.25,-1.25,-47.84,11.12,15,NaN,NaN
-88.25,1.25,-47.98,10.78,15,NaN,NaN
63.75,-102.75,-10.44,217.06,7,0.25556,0.25556
-84.25,-11.75,-39.66,108.61,15,NaN,NaN
-84.25,11.75,-45.89,40.31,15,NaN,NaN
63.75,102.75,-10.18,368.17,9,0.83649,0.83649
-82.25,48.75,-55.32,23.81,15,NaN,NaN
41.25,53.25,14.16,118.26,17,NaN,NaN
22.25,-10.25,27.23,48.9,16,NaN,NaN
22.25,10.25,26.18,19,16,NaN,NaN
35.75,41.75,20.93,380.27,16,NaN,NaN
50.75,44.25,6.23,455.26,12,1.1505,1.1505
44.75,16.25,7.83,1241.3,4,3.3072,3.3072
-36.75,-59.75,14.08,915.53,10,2.8297,2.8297
36.75,59.75,6.89,227.21,10,0.81587,0.81587
55.75,-68.25,-3.21,656.31,9,0.78939,0.78939
55.75,68.25,1.5,363.27,10,1.5092,1.5092
42.75,12.25,15.13,820.36,9,3.2054,3.2054
-87.75,148.25,-49.95,22.54,15,NaN,NaN
-28.75,-70.25,7.45,71.06,16,0.67979,NaN
28.75,70.25,26,181.23,12,2.9276,2.9276
-88.25,-125.25,-48.25,13.92,15,NaN,NaN
-88.25,125.25,-50.16,13,15,NaN,NaN
-14.25,126.75,26.63,1230.6,10,1.8936,1.8936
23.25,-104.75,14.34,747.86,8,3.134,3.134
23.25,104.75,17.75,1657.1,9,3.7414,3.7414
-81.25,-9.25,-32.37,281.39,15,NaN,NaN
-81.25,9.25,-46.21,81.03,15,NaN,NaN
29.25,93.25,-1.75,423.64,10,0.89155,0.89155
32.75,-101.25,16.95,489.2,10,0.60484,0.60484
32.75,101.25,0.86,740.59,10,1.3987,1.3987
61.25,-161.25,-1.55,388.45,7,0.77185,0.77185
-82.75,-0.25,-39.31,113.96,15,NaN,NaN
-82.75,0.25,-39.63,110.48,15,NaN,NaN
61.25,161.25,-3.36,346.95,7,0.7746,0.7746
70.75,101.25,-12.85,278.36,7,0.49157,0.49157
-70.75,101.25,-35.66,485.51,15,NaN,NaN
36.75,-82.25,12.1,1167.6,4,3.5563,3.5563
36.75,82.25,9.18,53.12,16,NaN,NaN
47.25,1.25,10.77,643.24,12,2.8895,2.8895
43.25,-93.25,7.59,870.4,12,2.1876,2.1876
43.25,93.25,5.11,103.09,16,0.84042,NaN
67.25,-125.75,-7.4,268.22,9,0.7548,0.7548
-75.75,-88.25,-23.68,250.29,15,NaN,NaN
-75.75,88.25,-49.29,66.08,15,NaN,NaN
67.25,125.75,-13.99,301.15,7,0.74086,0.74086
-67.25,125.75,-21.27,615.46,15,NaN,NaN
-13.75,-49.75,23.35,1768,10,3.5949,3.5949
-13.75,49.75,24.9,1588.8,9,5.7535,5.7535
48.25,43.25,8.27,434,10,1.0053,1.0053
-7.25,-53.25,24.4,2049.4,2,7.0701,7.0701
-85.25,-90.75,-37.85,31.4,15,NaN,NaN
10.75,78.25,28.2,645.03,12,2.4825,2.4825
-85.25,90.75,-52.14,17.01,15,NaN,NaN
47.75,-113.75,5.2,486.44,1,2.5105,2.5105
47.75,113.75,0.28,150.58,10,0.84954,0.84954
73.25,125.75,-15.52,127.81,10,0.2841,0.2841
-73.25,125.75,-49.95,277.95,15,NaN,NaN
-75.75,158.75,-27.82,242.12,15,NaN,NaN
24.75,96.25,22.62,1720,12,5.8739,5.8739
5.75,-56.25,26.66,1704.8,2,6.4695,6.4695
-5.75,-56.25,27.46,2127.8,2,6.9573,6.9573
46.25,-122.25,5.83,1334.5,1,3.9913,3.9913
19.75,-13.75,29.08,73.76,16,NaN,NaN
19.75,13.75,27.78,17.08,16,NaN,NaN
-19.75,13.75,12.4,194.72,7,0.4588,0.4588
46.25,122.25,3.6,447.12,10,1.1922,1.1922
-83.75,-12.75,-37.42,135.55,15,NaN,NaN
-83.75,12.75,-45.91,41.77,15,NaN,NaN
-68.75,137.25,-34.18,610.63,15,NaN,NaN
-88.75,149.75,-50.13,13.23,15,NaN,NaN
68.25,87.25,-8.49,474.09,9,0.85805,0.85805
-68.25,87.25,-21.9,509.14,15,NaN,NaN
60.75,-97.25,-8.46,335.88,7,0.4131,0.4131
60.75,97.25,-7.57,334.23,8,1.575,1.575
62.25,8.25,1.89,666.21,10,0.5395,0.5395
31.25,22.25,19.88,99.51,16,NaN,NaN
-31.25,22.25,14.95,233.85,7,0.38048,0.38048
77.25,-25.25,-21.13,154.57,15,NaN,NaN
-77.25,-25.25,-27.73,370.68,15,NaN,NaN
-77.25,25.25,-49.46,89.67,15,NaN,NaN
-26.25,120.25,21.96,277.83,7,0.089501,0.089501
45.75,20.25,11.18,559.32,12,2.0405,2.0405
-83.25,-143.75,-22.79,148.06,15,NaN,NaN
-83.25,143.75,-38.81,130.84,15,NaN,NaN
-81.25,-143.75,-21.29,188.85,15,NaN,NaN
-81.25,143.75,-34.94,157.74,15,NaN,NaN
-78.75,-93.25,-28.65,249.23,15,NaN,NaN
-78.75,93.25,-52.8,31,15,NaN,NaN
15.75,-85.25,24.22,2430.2,2,6.9591,6.9591
11.75,-7.75,27.43,1091,10,2.7579,2.7579
11.75,7.75,25.49,905.99,12,1.788,1.788
66.25,-178.25,-6.83,408.95,10,0.35431,0.35431
-25.25,-65.75,10.41,577.22,10,2.0471,2.0471
66.25,178.25,-7.39,327.39,10,0.35791,0.35791
-71.25,24.75,-18.44,356.9,15,NaN,NaN
-4.25,104.25,26.75,2708.6,8,6.048,6.048
74.75,-85.75,-15.62,197.36,16,NaN,NaN
-74.75,-85.75,-25.29,276.49,15,NaN,NaN
-74.75,85.75,-44.75,105.03,15,NaN,NaN
32.25,-116.25,12.53,413.17,7,0.8688,0.8688
32.25,116.25,15.4,1079.8,12,2.8749,2.8749
11.25,18.25,27.51,750.27,12,2.3588,2.3588
-11.25,18.25,20.66,1334.6,8,4.908,4.908
-84.75,163.75,-39.52,135.9,15,NaN,NaN
56.75,-107.75,-1.12,450.78,8,1.5553,1.5553
56.75,107.75,-3.4,406.73,5,2.0578,2.0578
19.25,-3.25,28.78,50.39,16,NaN,NaN
19.25,3.25,28.83,120.67,16,NaN,NaN
36.25,-82.25,11.77,1161.4,4,3.8351,3.8351
36.25,82.25,-4.9,51.28,16,NaN,NaN
49.75,28.75,7.06,604.65,12,1.9465,1.9465
65.75,-122.25,-6.92,258.86,9,0.8313,0.8313
65.75,122.25,-11.65,302.11,9,0.54232,0.54232
-22.75,125.25,25.69,296.74,7,0.1566,0.1566
-83.25,-4.75,-38.52,124.64,15,NaN,NaN
-83.25,4.75,-42.99,76.33,15,NaN,NaN
