"value","units","time","era","variable","model","experiment","ensemble","grid","year","month"
0.359242018867341,NA,19170515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1917","05"
0.239329692948229,NA,19170615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1917","06"
0.235605706932075,NA,19170715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1917","07"
0.256237115433473,NA,19170815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1917","08"
0.306226299230999,NA,19170915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1917","09"
0.357727335083605,NA,19171015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1917","10"
0.608761899631645,NA,19171115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1917","11"
0.730675644534651,NA,19171215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1917","12"
0.510845997512171,NA,19180115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","01"
0.366801888587304,NA,19180214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","02"
0.326106742068655,NA,19180315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","03"
0.395937219467563,NA,19180415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","04"
0.321022804873563,NA,19180515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","05"
0.215418191006043,NA,19180615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","06"
0.21983321593659,NA,19180715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","07"
0.236857502105651,NA,19180815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","08"
0.256993787037425,NA,19180915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","09"
0.352149009697223,NA,19181015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","10"
0.53913701228591,NA,19181115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","11"
0.616005899540994,NA,19181215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1918","12"
0.433362106276972,NA,19190115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","01"
0.284588324263196,NA,19190214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","02"
0.306175340604676,NA,19190315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","03"
0.424497655919909,NA,19190415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","04"
0.355149391232627,NA,19190515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","05"
0.224848665611937,NA,19190615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","06"
0.236402705026886,NA,19190715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","07"
0.259321603239596,NA,19190815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","08"
0.28966878278504,NA,19190915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","09"
0.344981118609435,NA,19191015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","10"
0.509822723713779,NA,19191115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","11"
0.546082173726637,NA,19191215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1919","12"
0.369167172090247,NA,19200115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","01"
0.259567422706922,NA,19200214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","02"
0.28225921273032,NA,19200315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","03"
0.501496760000462,NA,19200415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","04"
0.369179424376767,NA,19200515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","05"
0.217697261587191,NA,19200615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","06"
0.20697879302651,NA,19200715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","07"
0.229059899522721,NA,19200815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","08"
0.252612124027194,NA,19200915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","09"
0.368572065873875,NA,19201015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","10"
0.625652678566224,NA,19201115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","11"
0.669166994262794,NA,19201215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1920","12"
0.480935827802835,NA,19210115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","01"
0.312122739282418,NA,19210214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","02"
0.316914022989392,NA,19210315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","03"
0.411434101215116,NA,19210415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","04"
0.380578533917046,NA,19210515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","05"
0.231093287556468,NA,19210615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","06"
0.225029059438298,NA,19210715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","07"
0.232028522549848,NA,19210815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","08"
0.271336100881405,NA,19210915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","09"
0.376170805594846,NA,19211015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","10"
0.591008653201925,NA,19211115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","11"
0.802620176896613,NA,19211215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1921","12"
0.532223236854762,NA,19220115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","01"
0.331195716393361,NA,19220214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","02"
0.3254727606751,NA,19220315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","03"
0.454335761849668,NA,19220415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","04"
0.327279266410857,NA,19220515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","05"
0.215154265127428,NA,19220615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","06"
0.204648179342129,NA,19220715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","07"
0.222781493010163,NA,19220815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","08"
0.255462382256167,NA,19220915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","09"
0.362383795302804,NA,19221015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","10"
0.657491985172246,NA,19221115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","11"
0.694194120804545,NA,19221215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1922","12"
0.50099389085489,NA,19230115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","01"
0.348279317424093,NA,19230214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","02"
0.398972021705397,NA,19230315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","03"
0.487308077242553,NA,19230415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","04"
0.312994279280426,NA,19230515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","05"
0.207218660872925,NA,19230615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","06"
0.214626344439873,NA,19230715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","07"
0.225090424213813,NA,19230815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","08"
0.257874877259306,NA,19230915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","09"
0.365482920306995,NA,19231015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","10"
0.591051280799805,NA,19231115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","11"
0.652983659736023,NA,19231215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1923","12"
0.464515982130203,NA,19240115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","01"
0.32415617740529,NA,19240214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","02"
0.356662318325868,NA,19240315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","03"
0.416855277049635,NA,19240415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","04"
0.315103613144635,NA,19240515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","05"
0.205291846972908,NA,19240615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","06"
0.205188227952828,NA,19240715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","07"
0.248203562502645,NA,19240815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","08"
0.290088749665885,NA,19240915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","09"
0.370860997309821,NA,19241015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","10"
0.635073299709454,NA,19241115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","11"
0.676535423221145,NA,19241215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1924","12"
0.466076884579292,NA,19250115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","01"
0.315054210094588,NA,19250214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","02"
0.421775117832867,NA,19250315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","03"
0.397591349754203,NA,19250415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","04"
0.375654471956718,NA,19250515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","05"
0.218749256842066,NA,19250615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","06"
0.222315352431307,NA,19250715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","07"
0.250093089804686,NA,19250815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","08"
0.298054422002082,NA,19250915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","09"
0.391835188550748,NA,19251015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","10"
0.710518266033089,NA,19251115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","11"
0.795461517976009,NA,19251215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1925","12"
0.594085543039677,NA,19260115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","01"
0.340851056367677,NA,19260214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","02"
0.367436517145528,NA,19260315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","03"
0.458108459201921,NA,19260415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","04"
0.389367675181193,NA,19260515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","05"
0.263126931046212,NA,19260615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","06"
0.220908956514089,NA,19260715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","07"
0.234562115611734,NA,19260815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","08"
0.289670852595811,NA,19260915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","09"
0.36482759141046,NA,19261015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","10"
0.714995795104012,NA,19261115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","11"
0.643971833132724,NA,19261215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1926","12"
0.422242027532426,NA,19270115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","01"
0.319790985801703,NA,19270214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","02"
0.357335924319475,NA,19270315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","03"
0.426589726189616,NA,19270415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","04"
0.304018854384329,NA,19270515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","05"
0.205849206688638,NA,19270615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","06"
0.221836460071239,NA,19270715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","07"
0.239350015787825,NA,19270815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","08"
0.276375233970537,NA,19270915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","09"
0.391041078092013,NA,19271015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","10"
0.634093104369347,NA,19271115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","11"
0.640785542975112,NA,19271215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1927","12"
0.483403651133326,NA,19280115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","01"
0.339330972126498,NA,19280214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","02"
0.338916349577454,NA,19280315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","03"
0.433137939096553,NA,19280415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","04"
0.335457767065393,NA,19280515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","05"
0.209178084613404,NA,19280615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","06"
0.207597782182222,NA,19280715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","07"
0.225292845691228,NA,19280815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","08"
0.26601393751775,NA,19280915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","09"
0.35594969162588,NA,19281015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","10"
0.588770693219221,NA,19281115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","11"
0.719654728009424,NA,19281215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1928","12"
0.453670543795113,NA,19290115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","01"
0.33521688436012,NA,19290214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","02"
0.355281485235946,NA,19290315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","03"
0.396972185898509,NA,19290415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","04"
0.375284246325237,NA,19290515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","05"
0.223342773908822,NA,19290615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","06"
0.216454626847404,NA,19290715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","07"
0.244921677709287,NA,19290815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","08"
0.297644387495586,NA,19290915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","09"
0.387519201444424,NA,19291015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","10"
0.65630028887434,NA,19291115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","11"
0.738955239457368,NA,19291215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1929","12"
0.424022064122794,NA,19300115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","01"
0.307467367261817,NA,19300214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","02"
0.386409672075836,NA,19300315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","03"
0.441200402030485,NA,19300415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","04"
0.37254943171877,NA,19300515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","05"
0.224981355514292,NA,19300615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","06"
0.221688116503036,NA,19300715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","07"
0.232135806423495,NA,19300815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","08"
0.265111241695595,NA,19300915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","09"
0.397108930997613,NA,19301015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","10"
0.695829520658011,NA,19301115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","11"
0.657081410869082,NA,19301215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1930","12"
0.372796209950349,NA,19310115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","01"
0.296125471119206,NA,19310214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","02"
0.394882586838219,NA,19310315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","03"
0.438679955580978,NA,19310415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","04"
0.324932163234729,NA,19310515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","05"
0.212504259861577,NA,19310615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","06"
0.203633821901907,NA,19310715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","07"
0.222166904545077,NA,19310815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","08"
0.259839949940265,NA,19310915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","09"
0.348945430039515,NA,19311015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","10"
0.661113432070118,NA,19311115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","11"
0.78146019639034,NA,19311215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1931","12"
0.468696462082807,NA,19320115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","01"
0.314522528719819,NA,19320214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","02"
0.321694098544438,NA,19320315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","03"
0.415445990344,NA,19320415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","04"
0.332097047788423,NA,19320515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","05"
0.209755954462527,NA,19320615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","06"
0.209817839464069,NA,19320715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","07"
0.223827520542729,NA,19320815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","08"
0.255875603637962,NA,19320915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","09"
0.382613007472582,NA,19321015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","10"
0.653230021334813,NA,19321115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","11"
0.753085567453865,NA,19321215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1932","12"
0.491158384455978,NA,19330115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","01"
0.327281905036326,NA,19330214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","02"
0.371411729941666,NA,19330315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","03"
0.417770520937802,NA,19330415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","04"
0.370752329256154,NA,19330515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","05"
0.213219328637047,NA,19330615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","06"
0.209896252393917,NA,19330715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","07"
0.223322899653098,NA,19330815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","08"
0.266022186965983,NA,19330915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","09"
0.381513768985239,NA,19331015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","10"
0.687263974245308,NA,19331115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","11"
0.8158659151323,NA,19331215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1933","12"
0.588910048477591,NA,19340115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","01"
0.325052200350268,NA,19340214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","02"
0.323087605001936,NA,19340315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","03"
0.416253550009117,NA,19340415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","04"
0.406483978831387,NA,19340515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","05"
0.238239396511483,NA,19340615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","06"
0.231114822938036,NA,19340715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","07"
0.245946546645967,NA,19340815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","08"
0.259818092607013,NA,19340915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","09"
0.354617559122453,NA,19341015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","10"
0.627259774090852,NA,19341115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","11"
0.761971062566652,NA,19341215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1934","12"
0.493199654309567,NA,19350115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","01"
0.282614724543414,NA,19350214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","02"
0.311703416908287,NA,19350315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","03"
0.440744381925106,NA,19350415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","04"
0.295204698209453,NA,19350515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","05"
0.21138102654295,NA,19350615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","06"
0.214852236690839,NA,19350715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","07"
0.248678720755154,NA,19350815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","08"
0.281003527132897,NA,19350915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","09"
0.391358155169787,NA,19351015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","10"
0.625150603183201,NA,19351115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","11"
0.673660670134999,NA,19351215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1935","12"
0.538082961925026,NA,19360115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","01"
0.322472169926848,NA,19360214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","02"
0.331183321208206,NA,19360315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","03"
0.406786785592445,NA,19360415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","04"
0.315571198007868,NA,19360515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","05"
0.225968925988815,NA,19360615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","06"
0.226977632248452,NA,19360715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","07"
0.236563315650221,NA,19360815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","08"
0.263507199885777,NA,19360915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","09"
0.368053681588423,NA,19361015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","10"
0.617012306081669,NA,19361115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","11"
0.671600789895058,NA,19361215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1936","12"
0.404724419699817,NA,19370115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","01"
0.316775854557857,NA,19370214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","02"
0.367010914310177,NA,19370315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","03"
0.469763754498779,NA,19370415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","04"
0.379949296381043,NA,19370515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","05"
0.231822517071954,NA,19370615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","06"
0.221188997320631,NA,19370715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","07"
0.236723083683194,NA,19370815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","08"
0.281215404099508,NA,19370915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","09"
0.392532889560245,NA,19371015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","10"
0.66350652810667,NA,19371115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","11"
0.711267765660216,NA,19371215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1937","12"
0.474141856436032,NA,19380115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","01"
0.320652778397352,NA,19380214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","02"
0.34442115311527,NA,19380315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","03"
0.467014326793161,NA,19380415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","04"
0.324512688594596,NA,19380515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","05"
0.217246533817311,NA,19380615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","06"
0.206133955526203,NA,19380715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","07"
0.236226945188602,NA,19380815.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","08"
0.275835985492168,NA,19380915,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","09"
0.391331015278829,NA,19381015.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","10"
0.624854155398433,NA,19381115,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","11"
0.691709388061438,NA,19381215.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1938","12"
0.505294818344066,NA,19390115.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1939","01"
0.303711953906464,NA,19390214,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1939","02"
0.418450796662572,NA,19390315.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1939","03"
0.423748768279212,NA,19390415,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1939","04"
0.349588077306618,NA,19390515.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1939","05"
0.215752446461917,NA,19390615,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1939","06"
0.220257996127994,NA,19390715.5,"cmip6","ratio","CESM2","historical","r9i1p1f1","gn","1939","07"
